id,title,description,image_link,link,price,"City name","Property type",Address,"Listing type"
188481,"Oficina en alquiler en Cruz de Humilladero - Málaga | Gilmar","57.18 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2023-07/80246996-d2d5-46b1-8c9a-446e1f393748/IMG-1551.jpg?w=1440,https://www.gilmar.es/inmueble/alquilar-oficina-cruz-de-humilladero-malaga-referencia-188481/,"650.00 EUR","Cruz de Humilladero","Locales e Inversiones","36.71673343068626, -4.4328443552522865",Alquilar
188519,"Chalet Independiente en venta en Estepona Este - Málaga | Gilmar","4 hab, 2 baños, 550.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2023-08/35f967de-0641-4950-a10a-cf2c99200cb3/DSC_0009%20copia%202%20(FILEminimizer).jpg?w=1440,https://www.gilmar.es/inmueble/comprar-chalet-estepona-este-malaga-referencia-188519/,"1,150,000.00 EUR","Estepona Este","Chalet Independiente","36.47139893127319, -5.021940807280357",Comprar
188566,"Apartamento en venta en Estepona Este - Málaga | Gilmar Consulting","2 hab, 2 baños, 103.2 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2023-08/7ccaac69-0b93-4fad-85a2-e98b349568bb/Ba%c3%b1o%20principal.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-estepona-este-malaga-referencia-188566/,"391,000.00 EUR","Estepona Este",Apartamento,"36.440749320513156, -5.1118218614182505",Comprar
191923,"Edificio Singular en venta en Estepona Este - Málaga | Gilmar","10080.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2023-11/32521334-ff4d-4c80-b064-49a099d5bbc7/Vista%20General%202.png?w=1440,https://www.gilmar.es/inmueble/comprar-edificio-estepona-este-malaga-referencia-191923/,"7,500,000.00 EUR","Estepona Este",Edificios,"36.47348774872532, -5.028708383827095",Comprar
192108,"Ático en venta en Añoreta Golf - Málaga | Gilmar Consulting","5 hab, 4 baños, 341.76 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-02/90aa389b-0f74-4ace-9742-09860b4d1bb1/87.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-anoreta-golf-malaga-referencia-192108/,"499,900.00 EUR","Añoreta Golf",Ático,"36.715596368587306, -4.2447353453608825",Comprar
192918,"Local Comercial en venta en Estepona - Málaga | Gilmar Consulting","104.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2023-12/65e366b5-5459-41d0-8f01-a4bb724d33c4/DSC_0426%20copia%202%20(FILEminimizer).jpg?w=1440,https://www.gilmar.es/inmueble/comprar-local-estepona-malaga-referencia-192918/,"345,000.00 EUR",Estepona,"Local Comercial","36.42806351014988, -5.133169027994714",Comprar
194140,"Piso en venta en Estepona Este - Málaga | Gilmar Consulting","2 hab, 2 baños, 90.62 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-02/e1559bdd-67e5-48ba-a869-04abafdc25f1/_DSC8989%20copia%202%20(FILEminimizer).jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-estepona-este-malaga-referencia-194140/,"225,000.00 EUR","Estepona Este",Viviendas,"36.44164385667634, -5.106075628715523",Comprar
194541,"Dúplex en venta en Estepona Este - Málaga | Gilmar Consulting","2 hab, 2 baños, 224.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-03/78851d57-80ab-435b-9ab2-7494b93469ff/1.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-estepona-este-malaga-referencia-194541/,"420,000.00 EUR","Estepona Este",Dúplex,"36.481135520645005, -5.019907055995609",Comprar
194633,"Apartamento en venta en Estepona Este - Málaga | Gilmar Consulting","2 hab, 2 baños, 97.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-02/560ba61b-6761-40bb-86ab-dd2023754f93/via-celere-acqua-gardens-lago.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-estepona-este-malaga-referencia-194633/,"383,100.00 EUR","Estepona Este",Apartamento,"36.46109810005819, -5.048221246230368",Comprar
194657,"Chalet Pareado en venta en Marbella Este - Málaga | Gilmar Consulting","4 hab, 5 baños, 426.47 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-02/54c2ca0a-1855-4d56-85bc-e9cb4ac63fa7/Frontal%20building%20view.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-chalet-marbella-este-malaga-referencia-194657/,"1,675,000.00 EUR","Marbella Este","Chalet Pareado","36.52042146507178, -4.85199479063561",Comprar
195112,"Chalet Adosado en venta en Estepona Este - Málaga | Gilmar Consulting","3 hab, 3 baños, 208.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-03/b3117fb6-e023-4fb7-86ab-d3903aa1f0bb/1.JPG?w=1440,https://www.gilmar.es/inmueble/comprar-chalet-estepona-este-malaga-referencia-195112/,"440,000.00 EUR","Estepona Este","Chalet Adosado","36.47388079723147, -5.013668054341273",Comprar
195577,"Piso en venta en Estepona Oeste - Málaga | Gilmar Consulting","2 hab, 2 baños, 142.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-03/7aaf04f1-9d32-4a61-8567-5ca88d64df49/01.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-estepona-oeste-malaga-referencia-195577/,"290,000.00 EUR","Estepona Oeste",Viviendas,"36.4187019487833, -5.19743362836805",Comprar
196042,"Apartamento en venta en Mijas - Málaga | Gilmar Consulting","2 hab, 3 baños, 135.64 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-03/39c5066f-442c-41f1-a12f-e43b688cbaef/NS_TERRAZA-HIGH-RESOLUTION-min-2.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-mijas-malaga-referencia-196042/,"615,000.00 EUR",Mijas,Apartamento,"36.508586691618916, -4.689962810865486",Comprar
196082,"Piso en venta en Centro (Málaga) - Málaga | Gilmar Consulting","2 hab, 2 baños, 69.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-03/2e6fca64-b42f-4a57-a133-f58145383a7c/145.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-centro-malaga-malaga-referencia-196082/,"444,000.00 EUR","Centro (Málaga)",Piso,"36.732250065512616, -4.428080696036091",Comprar
196130,"Apartamento en venta en Estepona - Málaga | Gilmar Consulting","2 hab, 2 baños, 96.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-03/0a408d4e-ad75-4215-a70d-9b0798714af6/Piscina%20comunitaria%203.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-estepona-malaga-referencia-196130/,"925,000.00 EUR",Estepona,Apartamento,"36.42247571300478, -5.143281882722212",Comprar
196477,"Piso en alquiler en Milla de Oro - Marb. Club - Málaga | Gilmar","3 hab, 2 baños, 165.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-04/cae559df-7d7e-46d3-bdac-6700688603d9/48%202024-04-10%2008_52_08.jpg?w=1440,https://www.gilmar.es/inmueble/alquilar-piso-milla-de-oro-marb-club-malaga-referencia-196477/,"3,500.00 EUR","Milla de Oro - Marb. Club",Piso,"36.510690731285, -4.875887958599277",Alquilar
197021,"Piso en alquiler en Marbella Este - Málaga | Gilmar Consulting","2 hab, 3 baños, 189.04 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-04/432e3062-7503-45f3-b8c9-995f5e5d676b/WhatsApp%20Image%202023-03-31%20at%2011.42.41%20(1).jpeg?w=1440,https://www.gilmar.es/inmueble/alquilar-piso-marbella-este-malaga-referencia-197021/,"2,200.00 EUR","Marbella Este",Piso,"36.48997070137041, -4.782602360654886",Alquilar
196601,"Local Comercial en venta en Manilva - Málaga | Gilmar Consulting","151.12 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-04/ebe48873-45b4-4554-a366-aaa72b108247/_DSC3327.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-local-manilva-malaga-referencia-196601/,"435,000.00 EUR",Manilva,"Local Comercial","36.35871023951107, -5.232752091767478",Comprar
188449,"Chalet Independiente en venta en Estepona Oeste - Málaga | Gilmar","4 hab, 4 baños, 247.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2023-08/13ac7830-e3a0-47cd-b085-835e43c76518/IMG_20230829_170321.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-chalet-estepona-oeste-malaga-referencia-188449/,"795,000.00 EUR","Estepona Oeste","Chalet Independiente","36.42238707927905, -5.191636176834683",Comprar
149944,"Chalet Independiente en venta en Estepona Oeste - Málaga | Gilmar","6 hab, 7 baños, 594.55 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2022-05/156c8ad4-9755-403b-8bb8-67d9581fa4ae/DSC_0472.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-chalet-estepona-oeste-malaga-referencia-149944/,"1,500,000.00 EUR","Estepona Oeste","Chalet Independiente","36.4088519672535, -5.184779024705416",Comprar
192113,"Apartamento en venta en Nueva Andalucía - Málaga | Gilmar Consulting","1 hab, 1 baños, 82.61 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-01/468528b4-17e6-48fd-b2ab-7dd929c93cb7/DSC02592%20(FILEminimizer).jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-nueva-andalucia-malaga-referencia-192113/,"266,000.00 EUR","Nueva Andalucía",Apartamento,"36.49701904000573, -4.970969442460006",Comprar
26494,"Oficina en alquiler en Estepona - Málaga | Gilmar Consulting","120.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2017-12/922bd3b4-b62a-4830-874c-e0eb1197e012/26494_1.jpg?w=1440,https://www.gilmar.es/inmueble/alquilar-oficina-estepona-malaga-referencia-26494/,"2,000.00 EUR",Estepona,Oficinas,"36.42325865803717, -5.149909322986999",Alquilar
98546,"Chalet Independiente en venta en Estepona Este - Málaga | Gilmar","5 hab, 5 baños, 643.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2017-12/3b1fb10e-6d4c-44a1-9236-a8e584fa60f8/98546_1.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-chalet-estepona-este-malaga-referencia-98546/,"2,400,000.00 EUR","Estepona Este","Chalet Independiente","36.452760552499775, -5.118321068905019",Comprar
100011,"Chalet Independiente en venta en Estepona Oeste - Málaga | Gilmar","4 hab, 2 baños, 260.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2017-12/8448fee0-6666-4346-980d-08a825e26134/100011-82682421621755_12.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-chalet-estepona-oeste-malaga-referencia-100011/,"3,200,000.00 EUR","Estepona Oeste","Chalet Independiente","36.412425076253356, -5.214982515410725",Comprar
104190,"Chalet Independiente en venta en Benahavís - Málaga | Gilmar","5 hab, 6 baños, 845.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2022-07/12797e16-e9ad-4d05-8033-1de146922ca1/KH-CA-002%20(1).jpg?w=1440,https://www.gilmar.es/inmueble/comprar-chalet-benahavis-malaga-referencia-104190/,"2,250,000.00 EUR",Benahavís,"Chalet Independiente","36.479442654960735, -5.012184293507504",Comprar
107133,"Chalet Independiente en venta en Casares - Málaga | Gilmar Consulting","5 hab, 6 baños, 601.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2017-12/72e6b5d4-7c78-49b6-aa0d-218cd0e3dc8e/107133-483541926777304_1.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-chalet-casares-malaga-referencia-107133/,"4,000,000.00 EUR",Casares,"Chalet Independiente","36.399354298908406, -5.226319004586665",Comprar
109031,"Chalet Adosado en venta en Milla de Oro - Marb. Club - Málaga | Gilmar","4 hab, 5 baños, 391.9 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2018-12/a5117956-e987-413c-aac2-d5d41e0f6956/C1.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-chalet-milla-de-oro-marb-club-malaga-referencia-109031/,"3,500,000.00 EUR","Milla de Oro - Marb. Club","Chalet Adosado","36.50735325097742, -4.94583118171743",Comprar
109938,"Edificio Residencial en venta en Estepona - Málaga | Gilmar Consulting","295.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2017-12/cd8e6db2-cb74-4b32-81a6-90c3e74cc819/109938-242323288632216_37.JPG?w=1440,https://www.gilmar.es/inmueble/comprar-edificio-estepona-malaga-referencia-109938/,"650,000.00 EUR",Estepona,"Edificio Residencial","36.42517367218357, -5.140578907834214",Comprar
109984,"Bajo en venta en Benahavís - Málaga | Gilmar Consulting Inmobiliario","3 hab, 2 baños, 167.58 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2017-12/ce3e3817-bfe6-4e1c-a31c-b4e8ff3b5155/109984-125012859224507_9.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-benahavis-malaga-referencia-109984/,"565,000.00 EUR",Benahavís,Bajo,"36.466553899447966, -5.0526702456100985",Comprar
110532,"Local Comercial en alquiler en Marbella Ciudad - Málaga | Gilmar","170.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2017-12/2f92ac33-c038-4a34-856d-3853d8b21b6d/110532-265501241783934_1.jpg?w=1440,https://www.gilmar.es/inmueble/alquilar-local-marbella-ciudad-malaga-referencia-110532/,"3,000.00 EUR","Marbella Ciudad","Local Comercial","36.51204397898266, -4.878966492851153",Alquilar
110931,"Oficina en alquiler en Marbella Ciudad - Málaga | Gilmar Consulting","43.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2017-12/e53a228e-b45c-46cc-a79f-03b0f02364aa/110931-275339111556077_1.JPG?w=1440,https://www.gilmar.es/inmueble/alquilar-oficina-marbella-ciudad-malaga-referencia-110931/,"650.00 EUR","Marbella Ciudad","Locales e Inversiones","36.51111636110056, -4.888194455447147",Alquilar
116941,"Chalet Independiente en venta en Estepona Este - Málaga | Gilmar","4 hab, 5 baños, 368.63 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2017-12/b57f1d05-71ab-4f3d-a027-d7ce7ad4a774/116941-1247504841510_4.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-chalet-estepona-este-malaga-referencia-116941/,"1,590,000.00 EUR","Estepona Este","Chalet Independiente","36.47349237894796, -5.019641529894077",Comprar
121306,"Chalet Independiente en venta en Manilva - Málaga | Gilmar Consulting","5 hab, 5 baños, 460.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2018-02/93fe1480-4673-4f58-a640-0b812e0b03d2/1.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-chalet-manilva-malaga-referencia-121306/,"795,000.00 EUR",Manilva,"Chalet Independiente","36.35803968206481, -5.235793896132584",Comprar
139094,"Chalet Independiente en venta en Estepona Este - Málaga | Gilmar","11 hab, 12 baños, 1069.67 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2019-06/ed6774e3-9896-4bef-906a-fcc783394ecf/1.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-chalet-estepona-este-malaga-referencia-139094/,"13,500,000.00 EUR","Estepona Este","Chalet Independiente","36.46401788024022, -5.039586204724999",Comprar
139218,"Local Comercial en venta en Estepona - Málaga | Gilmar Consulting","350.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2019-06/7b8bec83-c7fd-47d5-b008-ce1d26e22774/1.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-local-estepona-malaga-referencia-139218/,"390,000.00 EUR",Estepona,"Local Comercial","36.422838151221534, -5.153678698250369",Comprar
139667,"Chalet Pareado en venta en Estepona - Málaga | Gilmar Consulting","5 hab, 5 baños, 295.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2019-07/c12a9d68-f9ae-45cb-a91a-6bf474ea710c/109938-242323288171700_35.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-chalet-estepona-malaga-referencia-139667/,"850,000.00 EUR",Estepona,"Chalet Pareado","36.42888668697283, -5.140156268658755",Comprar
146849,"Edificio Terciario en venta en Málaga Este - Málaga | Gilmar","5600.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2023-01/26bf24d9-b98b-48fc-8c16-33f1ae4ab264/8.png?w=1440,https://www.gilmar.es/inmueble/comprar-edificio-malaga-este-malaga-referencia-146849/,"7,500,000.00 EUR","Málaga Este","Edificio Terciario","36.72936537788852, -4.329527473568669",Comprar
153547,"Local Comercial en alquiler en Marbella Ciudad - Málaga | Gilmar","53.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2020-09/b6dccffd-db19-48ab-ab59-2ff2aa40eb85/IMG_7169.jpg?w=1440,https://www.gilmar.es/inmueble/alquilar-local-marbella-ciudad-malaga-referencia-153547/,"3,000.00 EUR","Marbella Ciudad","Local Comercial","36.508914355751564, -4.887392955138703",Alquilar
156219,"Chalet Independiente en venta en Milla de Oro - Marb. Club - Málaga","5 hab, 7 baños, 470.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2023-03/347b722a-e99e-415e-bc79-7004c902fd57/SolvillaVillaCypress-33.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-chalet-milla-de-oro-marb-club-malaga-referencia-156219/,"6,870,000.00 EUR","Milla de Oro - Marb. Club","Chalet Independiente","36.51039619248449, -4.910658880127936",Comprar
157623,"Edificio Residencial en venta en Bailén - Miraflores - Málaga | Gilmar","1630.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2022-01/bbc85c7d-bf46-4cca-80cc-1cc8ed36aa76/3.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-edificio-bailen-miraflores-malaga-referencia-157623/,"1,750,000.00 EUR","Bailén - Miraflores","Edificio Residencial","36.72146835371536, -4.432363988282624",Comprar
158554,"Local Comercial en alquiler en Estepona - Málaga | Gilmar Consulting","225.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2021-02/19149d17-6806-4a34-822e-6ae338278c52/1612783873090%20(FILEminimizer).jpg?w=1440,https://www.gilmar.es/inmueble/alquilar-local-estepona-malaga-referencia-158554/,"5,000.00 EUR",Estepona,"Local Comercial","36.426599666008116, -5.142814761224576",Alquilar
158725,"Solar Urbano en venta en Cala del Moral - Málaga | Gilmar Consulting","575.82 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2021-03/26aa2850-9bef-4920-bb73-a1fa9f0c0aa7/Foto%20Parcela-%201.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-solar-cala-del-moral-malaga-referencia-158725/,"296,000.00 EUR","Cala del Moral","Locales e Inversiones","36.718988574697285, -4.30525073466931",Comprar
160034,"Solar Urbano en venta en Vélez-Málaga - Málaga | Gilmar Consulting","1500.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2021-03/5d3fbb0a-8b7f-4939-9232-4cd7d8023733/Foto%20Solar%201.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-solar-velez-malaga-malaga-referencia-160034/,"600,000.00 EUR",Vélez-Málaga,"Locales e Inversiones","36.787689552444185, -4.162881100035071",Comprar
162402,"Chalet Independiente en venta en Benalmádena - Málaga | Gilmar","3 hab, 3 baños, 245.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2021-05/ca2470c7-96e7-4955-abf6-c8039ad194bf/L6_1%20(1).jpg?w=1440,https://www.gilmar.es/inmueble/comprar-chalet-benalmadena-malaga-referencia-162402/,"985,000.00 EUR",Benalmádena,"Chalet Independiente","36.5817922781758, -4.573195111922383",Comprar
162403,"Solar Urbano en venta en Benalmádena - Málaga | Gilmar Consulting","2000.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2021-05/4a74500b-1427-4d33-8c84-8e11191cb706/RANCHOSM_BARRAY_089.JPG?w=1440,https://www.gilmar.es/inmueble/comprar-solar-benalmadena-malaga-referencia-162403/,"369,000.00 EUR",Benalmádena,"Locales e Inversiones","36.58739754296052, -4.576408391941358",Comprar
162404,"Solar Urbano en venta en Benalmádena - Málaga | Gilmar Consulting","2000.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2021-05/cdf8e1a2-ad0b-4722-bf99-1dd9f849d32a/RANCHOSM_BARRAY_088.JPG?w=1440,https://www.gilmar.es/inmueble/comprar-solar-benalmadena-malaga-referencia-162404/,"480,000.00 EUR",Benalmádena,"Locales e Inversiones","36.58782951100487, -4.5759098184794755",Comprar
162713,"Piso en venta en Málaga Este - Málaga | Gilmar Consulting Inmobiliario","3 hab, 2 baños, 141.32 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2021-05/ad055dc2-d627-46f8-b66b-5eeb1271a44e/01_Exterior%20aerea%20-%20copia.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-malaga-este-malaga-referencia-162713/,"437,700.00 EUR","Málaga Este",Piso,"36.73250342797689, -4.40741722330896",Comprar
164592,"Chalet Independiente en venta en Estepona Este - Málaga | Gilmar","7 hab, 7 baños, 500.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2021-07/20cdbae0-bf81-47a6-b856-cdfcf19561b0/DSC_0327%20(FILEminimizer).JPG?w=1440,https://www.gilmar.es/inmueble/comprar-chalet-estepona-este-malaga-referencia-164592/,"2,550,000.00 EUR","Estepona Este","Chalet Independiente","36.46459010534039, -5.011642942320438",Comprar
165294,"Apartamento en alquiler en Estepona Este - Málaga | Gilmar Consulting","3 hab, 2 baños, 130.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2021-08/5f7a3ec5-3d38-4399-825f-f2b15623428b/1627378147072%20(FILEminimizer).jpg?w=1440,https://www.gilmar.es/inmueble/alquilar-piso-estepona-este-malaga-referencia-165294/,"2,000.00 EUR","Estepona Este",Apartamento,"36.435458686805426, -5.115888526601432",Alquilar
169425,"Chalet Pareado en venta en Estepona Este - Málaga | Gilmar Consulting","3 hab, 3 baños, 118.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2022-01/97ac3926-1790-4be1-8ea3-d470d7c71ee2/atalaa_piscinacomunnios_-1920x1080.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-chalet-estepona-este-malaga-referencia-169425/,"630,000.00 EUR","Estepona Este","Chalet Pareado","36.4776748093827, -5.022001102657163",Comprar
169740,"Piso en venta en Casares - Málaga | Gilmar Consulting Inmobiliario","3 hab, 2 baños, 118.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2022-01/9596e8c0-c0e8-439c-95eb-51a924f5eb97/78a45f38-12f6-4a78-973a-874dde73a149.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-casares-malaga-referencia-169740/,"558,000.00 EUR",Casares,Piso,"36.38952305930902, -5.208224787730539",Comprar
169880,"Chalet Adosado en venta en Manilva - Málaga | Gilmar Consulting","4 hab, 3 baños, 152.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2022-01/451668f0-3e86-4f13-85f6-217ee38d9ad4/BlueView_terraza_alta.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-chalet-manilva-malaga-referencia-169880/,"421,000.00 EUR",Manilva,"Chalet Adosado","36.32497316472438, -5.258073757925314",Comprar
